270149,270149,22.299915404,114.177707462,4.890000000
270150,270150,22.299915404,114.177707462,4.890000000
270151,270151,22.299915404,114.177707462,4.890000000
270152,270152,22.299915404,114.177707462,4.890000000
270153,270153,22.299915404,114.177707462,4.890000000
270154,270154,22.299915404,114.177707462,4.890000000
270155,270155,22.299915404,114.177707462,4.890000000
270156,270156,22.299915404,114.177707462,4.890000000
270157,270157,22.299915404,114.177707462,4.890000000
270158,270158,22.299915404,114.177707462,4.890000000
270159,270159,22.299915404,114.177707462,4.890000000
270160,270160,22.299915404,114.177707462,4.890000000
270161,270161,22.299915404,114.177707462,4.890000000
270162,270162,22.299915404,114.177707462,4.890000000
270163,270163,22.299915404,114.177707462,4.890000000
270164,270164,22.299915404,114.177707462,4.890000000
270165,270165,22.299915404,114.177707462,4.890000000
270166,270166,22.299915404,114.177707462,4.890000000
270167,270167,22.299915404,114.177707462,4.890000000
270168,270168,22.299915404,114.177707462,4.890000000
270169,270169,22.299915404,114.177707462,4.890000000
270170,270170,22.299915404,114.177707462,4.890000000
270171,270171,22.299915404,114.177707462,4.890000000
270172,270172,22.299915404,114.177707462,4.890000000
270173,270173,22.299915404,114.177707462,4.890000000
270174,270174,22.299915404,114.177707462,4.890000000
270175,270175,22.299915404,114.177707462,4.890000000
270176,270176,22.299915404,114.177707462,4.890000000
270177,270177,22.299915404,114.177707462,4.890000000
270178,270178,22.299915404,114.177707462,4.890000000
270179,270179,22.299915404,114.177707462,4.890000000
270180,270180,22.299915404,114.177707462,4.890000000
270181,270181,22.299915404,114.177707462,4.890000000
270182,270182,22.299915404,114.177707462,4.890000000
270183,270183,22.299915404,114.177707462,4.890000000
270184,270184,22.299915404,114.177707462,4.890000000
270185,270185,22.299915404,114.177707462,4.890000000
270186,270186,22.299915404,114.177707462,4.890000000
270187,270187,22.299915404,114.177707462,4.890000000
270188,270188,22.299915404,114.177707462,4.890000000
270189,270189,22.299915404,114.177707462,4.890000000
270190,270190,22.299915404,114.177707462,4.890000000
270191,270191,22.299915404,114.177707462,4.890000000
270192,270192,22.299915404,114.177707462,4.890000000
270193,270193,22.299915404,114.177707462,4.890000000
270194,270194,22.299915404,114.177707462,4.890000000
270195,270195,22.299915404,114.177707462,4.890000000
270196,270196,22.299915404,114.177707462,4.890000000
270197,270197,22.299915404,114.177707462,4.890000000
270198,270198,22.299915404,114.177707462,4.890000000
270199,270199,22.299915404,114.177707462,4.890000000
270200,270200,22.299915404,114.177707462,4.890000000
270201,270201,22.299915404,114.177707462,4.890000000
270202,270202,22.299915404,114.177707462,4.890000000
270203,270203,22.299915404,114.177707462,4.890000000
270204,270204,22.299915404,114.177707462,4.890000000
270205,270205,22.299915404,114.177707462,4.890000000
270206,270206,22.299915404,114.177707462,4.890000000
270207,270207,22.299915404,114.177707462,4.890000000
270208,270208,22.299915404,114.177707462,4.890000000
270209,270209,22.299915404,114.177707462,4.890000000
270210,270210,22.299915404,114.177707462,4.890000000
270211,270211,22.299915404,114.177707462,4.890000000
270212,270212,22.299915404,114.177707462,4.890000000
270213,270213,22.299915404,114.177707462,4.890000000
270214,270214,22.299915404,114.177707462,4.890000000
270215,270215,22.299915404,114.177707462,4.890000000
270216,270216,22.299915404,114.177707462,4.890000000
270217,270217,22.299915404,114.177707462,4.890000000
270218,270218,22.299915404,114.177707462,4.890000000
270219,270219,22.299915404,114.177707462,4.890000000
270220,270220,22.299915404,114.177707462,4.890000000
270221,270221,22.299915404,114.177707462,4.890000000
270222,270222,22.299915404,114.177707462,4.890000000
270223,270223,22.299915404,114.177707462,4.890000000
270224,270224,22.299915404,114.177707462,4.890000000
270225,270225,22.299915404,114.177707462,4.890000000
270226,270226,22.299915404,114.177707462,4.890000000
270227,270227,22.299915404,114.177707462,4.890000000
270228,270228,22.299915404,114.177707462,4.890000000
270229,270229,22.299915404,114.177707462,4.890000000
270230,270230,22.299915404,114.177707462,4.890000000
270231,270231,22.299915404,114.177707462,4.890000000
270232,270232,22.299915404,114.177707462,4.890000000
270233,270233,22.299915404,114.177707462,4.890000000
270234,270234,22.299915404,114.177707462,4.890000000
270235,270235,22.299915404,114.177707462,4.890000000
270236,270236,22.299915404,114.177707462,4.890000000
270237,270237,22.299915404,114.177707462,4.890000000
270238,270238,22.299915404,114.177707462,4.890000000
270239,270239,22.299915404,114.177707462,4.890000000
270240,270240,22.299915404,114.177707462,4.890000000
270241,270241,22.299915404,114.177707462,4.890000000
270242,270242,22.299915404,114.177707462,4.890000000
270243,270243,22.299915404,114.177707462,4.890000000
270244,270244,22.299915404,114.177707462,4.890000000
270245,270245,22.299915404,114.177707462,4.890000000
270246,270246,22.299915404,114.177707462,4.890000000
270247,270247,22.299915404,114.177707462,4.890000000
270248,270248,22.299915404,114.177707462,4.890000000
270249,270249,22.299915404,114.177707462,4.890000000
270250,270250,22.299915404,114.177707462,4.890000000
270251,270251,22.299915404,114.177707462,4.890000000
270252,270252,22.299915404,114.177707462,4.890000000
270253,270253,22.299915404,114.177707462,4.890000000
270254,270254,22.299915404,114.177707462,4.890000000
270255,270255,22.299915404,114.177707462,4.890000000
270256,270256,22.299915404,114.177707462,4.890000000
270257,270257,22.299915404,114.177707462,4.890000000
270258,270258,22.299915404,114.177707462,4.890000000
270259,270259,22.299915404,114.177707462,4.890000000
270260,270260,22.299915404,114.177707462,4.890000000
270261,270261,22.299915404,114.177707462,4.890000000
270262,270262,22.299915404,114.177707462,4.890000000
270263,270263,22.299915404,114.177707462,4.890000000
270264,270264,22.299915404,114.177707462,4.890000000
270265,270265,22.299915404,114.177707462,4.890000000
270266,270266,22.299915404,114.177707462,4.890000000
270267,270267,22.299915404,114.177707462,4.890000000
270268,270268,22.299915404,114.177707462,4.890000000
270269,270269,22.299915404,114.177707462,4.890000000
270270,270270,22.299915404,114.177707462,4.890000000
270271,270271,22.299915404,114.177707462,4.890000000
270272,270272,22.299915404,114.177707462,4.890000000
270273,270273,22.299915404,114.177707462,4.890000000
270274,270274,22.299915404,114.177707462,4.890000000
270275,270275,22.299915404,114.177707462,4.890000000
270276,270276,22.299915404,114.177707462,4.890000000
270277,270277,22.299915404,114.177707462,4.890000000
270278,270278,22.299915404,114.177707462,4.890000000
270279,270279,22.299915404,114.177707462,4.890000000
270280,270280,22.299915404,114.177707462,4.890000000
270281,270281,22.299915404,114.177707462,4.890000000
270282,270282,22.299915404,114.177707462,4.890000000
270283,270283,22.299915404,114.177707462,4.890000000
270284,270284,22.299915404,114.177707462,4.890000000
270285,270285,22.299915404,114.177707462,4.890000000
270286,270286,22.299915404,114.177707462,4.890000000
270287,270287,22.299915404,114.177707462,4.890000000
270288,270288,22.299915404,114.177707462,4.890000000
270289,270289,22.299915404,114.177707462,4.890000000
270290,270290,22.299915404,114.177707462,4.890000000
270291,270291,22.299915404,114.177707462,4.890000000
270292,270292,22.299915404,114.177707462,4.890000000
270293,270293,22.299915404,114.177707462,4.890000000
270294,270294,22.299915404,114.177707462,4.890000000
270295,270295,22.299915404,114.177707462,4.890000000
270296,270296,22.299915404,114.177707462,4.890000000
270297,270297,22.299915404,114.177707462,4.890000000
270298,270298,22.299915404,114.177707462,4.890000000
270299,270299,22.299915404,114.177707462,4.890000000
270300,270300,22.299915404,114.177707462,4.890000000
270301,270301,22.299915404,114.177707462,4.890000000
270302,270302,22.299915404,114.177707462,4.890000000
270303,270303,22.299915404,114.177707462,4.890000000
270304,270304,22.299915404,114.177707462,4.890000000
270305,270305,22.299915404,114.177707462,4.890000000
